""	"Protein.Code"	"A"	"D"	"G"	"C"	"F"	"B"	"E"	"p_adj"	"Method"	"Locus_Tag"	"sig_check"	"Cluster"	"Max"	"Min"	"Gene_Name"	"Protein_Product"
"A0A060HUK8"	"A0A060HUK8"	1.12449197583615	-0.173246812238485	-0.829891911354299	0.962671390810109	-1.57081166093425	-0.258660508371559	0.745447526252327	0.0526334043387945	"ANOVA"	"NVIE_028470"	"no"	6	"A"	"F"	"NVIE_028470"	"conserved protein of unknown function"
"A0A060HN49"	"A0A060HN49"	1.5426980292752	-0.452287324366901	-1.19140489070516	0.621127428546915	-1.12162102045183	0.00804388567678156	0.593443892024993	0.000260029569310306	"ANOVA"	"NVIE_023410"	"yes"	6	"A"	"G"	"NVIE_023410"	"conserved protein of unknown function"
"A0A060HW13"	"A0A060HW13"	1.3604220042976	-0.476590856063436	-1.01581838934905	0.61098542360087	-1.39839581251595	0.196292200981968	0.723105429047994	0.0273801351352964	"ANOVA"	"NVIE_029490"	"yes"	6	"A"	"F"	"NVIE_029490"	"2:oxoacid-ferredoxin oxidoreductase, beta subunit"
"A0A060HHE5"	"A0A060HHE5"	1.06263140165777	0.589793284518425	-1.56142955110201	0.734824823617578	-1.12793281855159	-0.185885766949991	0.487998626809816	0.154930014627204	"ANOVA"	"NVIE_017510"	"no"	6	"A"	"G"	"NVIE_017510"	"conserved membrane protein of unknown function"
"A0A060HHF3"	"A0A060HHF3"	1.37221915208261	0.00646624710112011	-1.32304845921574	-0.428454597296843	-0.998111495824905	0.334044394069608	1.03688475908415	5.08533686797487e-05	"ANOVA"	"NVIE_017650"	"yes"	6	"A"	"G"	"pepA"	"leucyl aminopeptidase"
"A0A060HUD7"	"A0A060HUD7"	1.55306259217686	0.0206023373830156	-1.07834435165614	-0.161584259726043	-1.33026090338104	0.240860447994986	0.755664137208361	2.3456346113421e-05	"ANOVA"	"NVIE_027650"	"yes"	6	"A"	"F"	"NVIE_027650"	"putative methyltransferase type 11"
"A0A060HNB5"	"A0A060HNB5"	0.750075953333146	-0.0945867628948812	-0.922540591239551	0.0882620056374936	-1.64637265693626	0.601601203013016	1.22356084908704	2.14150679076838e-07	"ANOVA"	"NVIE_024030"	"yes"	6	"E"	"F"	"hsp20-4"	"heat shock protein Hsp20"
"A0A060HI25"	"A0A060HI25"	0.868300542211056	-0.224954885129494	-1.30460967159336	0.44390734141745	-1.26468563874117	0.193876351866965	1.28816595996856	0.00760299435704937	"ANOVA"	"NVIE_007160"	"yes"	6	"E"	"G"	"NVIE_007160"	"putative Alpha/beta hydrolase fold"
"A0A060HQP8"	"A0A060HQP8"	1.37987393101883	0.0798979884002879	-1.54708962995854	-0.335840684251738	-0.790999822851009	0.939131927764063	0.2750262898781	0.00512534080799507	"ANOVA"	"NVIE_012540"	"yes"	6	"A"	"G"	"NVIE_012540"	"putiative histidine triad (HIT) protein"
"A0A060HEY4"	"A0A060HEY4"	1.15076709356036	0.353130773321357	-1.29639583698659	0.0088928988795736	-1.36919912029712	0.983297365140942	0.169506826381484	0.427484063270965	"ANOVA"	"NVIE_000110"	"no"	6	"A"	"F"	"NVIE_000110"	"nitroreductase-like protein"
"A0A060HHE0"	"A0A060HHE0"	1.4766020557121	-0.41393445488136	-0.246778975461525	-0.731015834122515	-1.33367987498522	0.127131459140474	1.12167562459805	0.0129163412388753	"Kruskal-Wallis"	"NVIE_007550"	"yes"	6	"A"	"F"	"NVIE_007550"	"Transcription regulator, TrmB"
"A0A060HHK9"	"A0A060HHK9"	1.61541428249728	-0.366958173046475	-0.783058014903437	-0.716106854962208	-0.813676580802513	-0.139097824357606	1.20348316557496	0.0181087554104537	"ANOVA"	"NVIE_006170"	"yes"	6	"A"	"F"	"NVIE_006170"	"putative GTP binding protein"
"A0A060HFJ9"	"A0A060HFJ9"	0.768369901171787	-0.893577805724829	-1.71589062276928	0.0568383621142715	0.215775521909118	0.344365033427842	1.22411960987109	0.0146825449669778	"ANOVA"	"NVIE_001800"	"yes"	6	"E"	"G"	"NVIE_001800"	"protein of unknown function"
"A0A060HND0"	"A0A060HND0"	1.17750516246892	-0.394925036593205	-1.73920995659488	-0.0251831540596697	-0.509624720865558	0.572340981631069	0.919096724013325	0.0354169943286277	"ANOVA"	"NVIE_005260"	"yes"	6	"A"	"G"	"NVIE_005260"	"putative transcriptional regulator, AsnC family"
"A0A060HF58"	"A0A060HF58"	1.15084018054733	-0.0348657722419711	-1.71949017052345	-0.230243342685784	-0.598508135469266	0.341443013659051	1.0908242267141	0.00224978931090609	"ANOVA"	"NVIE_010520"	"yes"	6	"A"	"G"	"NVIE_010520"	"hypothetical protein"
"A0A060HK17"	"A0A060HK17"	0.607420591691019	-0.152527691114133	-1.88096828719854	0.154817656014753	-0.561011282966283	0.754228985714999	1.07804002785818	0.00171126602309225	"ANOVA"	"NVIE_013950"	"yes"	6	"E"	"G"	"NVIE_013950"	"hypothetical protein"
"A0A060HJP6"	"A0A060HJP6"	0.77996562088946	0.461909409053834	-1.33347295473358	0.218062477673916	-1.25305527519115	-0.194280084727299	1.32087080703483	0.251433647026728	"ANOVA"	"NVIE_012520"	"no"	6	"E"	"G"	"NVIE_012520"	"phosphatase of the haloacid dehalogenase (HAD)-like hydrolase family"
"A0A060HDG7"	"A0A060HDG7"	0.723317639702971	0.256148495687159	-1.35007094563213	-0.379679487994284	-0.845947820477718	-0.0547453786943387	1.65097749740834	0.482273608619547	"ANOVA"	"NVIE_005690"	"no"	6	"E"	"G"	"NVIE_005690"	"putative polyketide cyclase/dehydrase"
"A0A060HLB9"	"A0A060HLB9"	0.0892196556162794	0.694258374553339	-1.43688045780284	0.0962602313429478	-0.600617429407056	-0.517753377490156	1.67551300318749	0.36135990715015	"ANOVA"	"NVIE_017520"	"no"	6	"E"	"G"	"NVIE_017520"	"conserved exported protein of unknown function"
"A0A060HKX6"	"A0A060HKX6"	0.0118113423362103	-1.29937291698258	-1.20332292517925	-0.00134459593504025	0.176533440021635	1.43272544077575	0.882970214963276	0.000497088683848569	"ANOVA"	"NVIE_018820"	"yes"	6	"B"	"D"	"NVIE_018820"	"protein of unknown function"
"A0A060HQ38"	"A0A060HQ38"	-0.255868390570869	-1.51101776486446	-0.909418244001434	0.588913257610761	-0.116769679476622	1.23379732742841	0.970363493874212	0.00113011759398203	"ANOVA"	"NVIE_014260"	"yes"	6	"B"	"D"	"NVIE_014260"	"hypothetical protein"
"A0A060HQ41"	"A0A060HQ41"	0.647893486532329	-1.17747100273335	-0.890519403760421	-0.394093685468514	-0.585321693949613	1.0901425018484	1.30936979753117	0.000109327189730824	"ANOVA"	"NVIE_029620"	"yes"	6	"E"	"D"	"NVIE_029620"	"putative chlorite dismutase"
"A0A060HDR3"	"A0A060HDR3"	0.757039452594448	-1.15596561229373	-1.01121651250302	0.0591331310779967	-0.647399611450611	1.56869267124907	0.429716481325845	0.00107381816013496	"ANOVA"	"NVIE_006340"	"yes"	6	"B"	"D"	"NVIE_006340"	"putative signal transduction protein with CBS domains"
"A0A060HLJ6"	"A0A060HLJ6"	0.705924917506808	-0.856284310390897	-1.42663361825273	0.414382298306374	-0.790093347448581	1.10020062630684	0.852503433972185	0.161462497338282	"ANOVA"	"NVIE_002500"	"no"	6	"B"	"G"	"NVIE_002500"	"putative alpha/beta hydrolase fold protein"
"A0A060HQW8"	"A0A060HQW8"	0.693514299751975	-1.08478490979697	-1.41624772642359	-0.0723924926105431	-0.231322082604356	1.21233150033618	0.898901411347299	0.0158733401462892	"ANOVA"	"NVIE_013300"	"yes"	6	"B"	"G"	"NVIE_013300"	"hypothetical protein"
"A0A060HIY4"	"A0A060HIY4"	0.581045708300502	-1.03964996518526	-1.27329306707624	0.0342692711704723	-0.569470364693503	1.31368818786847	0.953410229615563	0.2359650189012	"ANOVA"	"NVIE_022780"	"no"	6	"B"	"G"	"NVIE_022780"	"conserved protein of unknown function"
"A0A060HIU4"	"A0A060HIU4"	0.142348349461418	-1.25018401053283	0.211963954502907	0.45912702950266	-0.994368984951789	1.75195388449373	-0.320840222476095	0.294093521465537	"ANOVA"	"NVIE_012040"	"no"	6	"B"	"D"	"NVIE_012040"	"exported or membrane protein of unknown function with cupredoxin domain"
"A0A060HGL8"	"A0A060HGL8"	0.41288492725711	-0.0958088206060601	-0.187122756161886	-0.0726318102455164	-1.74927648956063	0.0432532415572019	1.64870170775978	0.00012138708911137	"ANOVA"	"NVIE_0541"	"yes"	6	"E"	"F"	"NVIE_0541"	"putative transcriptional regulator, XRE family"
"A0A060HK75"	"A0A060HK75"	0.464372215623206	0.242637560307497	-0.279997486976344	0.00906636084638517	-1.94856232919525	0.161975032153289	1.35050864724121	5.01502369455081e-06	"ANOVA"	"NVIE_014590"	"yes"	6	"E"	"F"	"fabG"	"3-oxoacyl-(acyl-carrier-protein) reductase"
"A0A060HRF5"	"A0A060HRF5"	0.143077329992232	0.27587158219822	0.153924430753893	-0.97681688021309	-1.6339167786843	0.719398501392951	1.31846181456009	0.444368737266494	"ANOVA"	"NVIE_018490"	"no"	6	"E"	"F"	"NVIE_018490"	"putative FAD-dependent pyridine nucleotide-disulphide oxidoreductase (sulfide:quinone oxidoreductase-like)"
"A0A060HJ35"	"A0A060HJ35"	1.23564985824554	-0.726414244005888	-0.818323712158443	-0.639608787663995	-0.971518577599587	0.761014015414757	1.15920144776761	0.160081797221992	"ANOVA"	"NVIE_023310"	"no"	6	"A"	"F"	"NVIE_023310"	"hypothetical protein"
"A0A060HPV0"	"A0A060HPV0"	0.858444314955403	-0.108429087074595	-1.09497868771901	-0.799950749075124	-1.02559644037448	1.03520202381611	1.1353086254717	3.61443727049212e-08	"ANOVA"	"NVIE_028850"	"yes"	6	"E"	"G"	"NVIE_028850"	"Acetyltransferase-like protein"
"A0A060HMQ6"	"A0A060HMQ6"	1.17673907928854	-0.407825557113653	-0.35135309038074	-0.868448226877824	-1.27455220056921	1.34139380955925	0.384046186093649	0.00918368703079106	"ANOVA"	"NVIE_025090"	"yes"	6	"B"	"F"	"NVIE_025090"	"ABC efflux transporter, ATP-binding protein, Drug Exporter-1 (DrugE1) Family"
"A0A060HNZ2"	"A0A060HNZ2"	0.345940981812189	-0.198682838157202	-0.36803736268342	-0.126505973967126	-1.76093771335145	1.48200814831016	0.626214758036839	3.43117533471672e-08	"ANOVA"	"NVIE_029250"	"yes"	6	"B"	"F"	"NVIE_029250"	"putative subtilase family protein"
"A0A060HII9"	"A0A060HII9"	0.403831827454261	-0.718094970656496	0.0527150948170524	-0.254424091147164	-1.65948117199976	1.34615716221358	0.829296149318528	0.0247141829765209	"ANOVA"	"NVIE_021120"	"yes"	6	"B"	"F"	"ilvE2"	"branched-chain amino-acid aminotransferase"
"A0A060HTS4"	"A0A060HTS4"	-0.0597601440537798	0.218036505336378	-0.833330737967104	-0.418620630436703	-1.30207372711703	0.690920983263735	1.7048277509745	0.0645316688584205	"ANOVA"	"NVIE_022320"	"no"	6	"E"	"F"	"NVIE_022320"	"translation factor SUI1"
"A0A060HPE7"	"A0A060HPE7"	-0.206989329382296	-0.26938270658188	-0.394527593370354	-0.596670943859839	-1.2080476989556	0.929107334234087	1.74651093791588	1.74771301161549e-07	"ANOVA"	"NVIE_027330"	"yes"	6	"E"	"F"	"NVIE_027330"	"UDP-glucose/GDP-mannose family dehydrogenase"
"A0A060HI01"	"A0A060HI01"	0.00394160260791378	-0.349019797239791	-0.63327129899128	-0.348628096805754	-1.17867368846708	0.609716112503347	1.89593516639264	7.75150827254546e-07	"ANOVA"	"NVIE_019630"	"yes"	6	"E"	"F"	"NVIE_019630"	"protein of unknown function"
"A0A060HN31"	"A0A060HN31"	-0.508310154526574	-0.218750714822328	-0.773498766461624	-0.283180382282846	-0.986488465895673	1.70529779938393	1.06493068460511	0.0171038829802436	"ANOVA"	"NVIE_007480"	"yes"	6	"B"	"F"	"NVIE_007480"	"hypothetical protein"
"A0A060HNM3"	"A0A060HNM3"	-0.341231647465994	-0.254164887769364	-0.902532321119815	-0.38201402659218	-0.939627394014942	1.42672551134895	1.39284476561335	9.09821876439765e-08	"ANOVA"	"NVIE_027910"	"yes"	6	"B"	"F"	"pyrH"	"uridylate kinase"
"A0A060HLP7"	"A0A060HLP7"	-0.332215363793461	-0.709698105880288	-0.850392381723343	-0.223824493683992	-0.731590135201477	1.53043615409237	1.31728432619019	2.14150679076838e-07	"ANOVA"	"NVIE_003160"	"yes"	6	"B"	"G"	"ribK"	"riboflavin kinase"
"A0A060HNE8"	"A0A060HNE8"	0.0764140508227144	-0.826279278612352	-0.576241575816588	-0.389561842960021	-1.02457754029705	1.26200985420504	1.47823633265825	5.87357911410997e-09	"ANOVA"	"NVIE_005380"	"yes"	6	"E"	"F"	"gap"	"putative glyceraldehyde-3-phosphate dehydrogenase, phosphorylating"
"A0A060HS16"	"A0A060HS16"	0.0660657418600497	-0.776007728480773	-0.425590789774783	-0.919391191800128	-0.683530158796213	1.09512794056181	1.64332618643003	0.0170548750702219	"ANOVA"	"NVIE_016870"	"yes"	6	"E"	"C"	"NVIE_016870"	"putative agmatinase"
"A0A060HUY8"	"A0A060HUY8"	-0.104758228914702	-0.939152534003911	-0.36519215431703	-0.633430293492658	-0.760257471817465	1.21889909949952	1.58389158304625	0.00973432634901848	"ANOVA"	"NVIE_026010"	"yes"	6	"E"	"D"	"asnS"	"asparagine--tRNA ligase"
"A0A060HPJ2"	"A0A060HPJ2"	0.302753002891628	-0.339569801576897	-0.46421247796636	-0.732206976853643	-1.28989586525525	0.949729964707728	1.5734021540528	1.45040330534236e-06	"ANOVA"	"NVIE_012230"	"yes"	6	"E"	"F"	"gdhA"	"glutamate dehydrogenase"
"A0A060HN26"	"A0A060HN26"	0.51112141934549	-0.668622639914013	-0.373979001816387	-0.627117733711998	-1.29824073811599	1.0624306192509	1.394408074962	2.12940517926961e-05	"ANOVA"	"NVIE_004320"	"yes"	6	"E"	"F"	"fabG1"	"3-oxoacyl-(acyl-carrier-protein) reductase"
"A0A060HTX1"	"A0A060HTX1"	0.696839470528717	0.062826936326917	-1.17905622409416	-0.501596811391497	-0.380562628057228	1.85011849895504	-0.548569242267795	0.0905374094622801	"ANOVA"	"NVIE_022870"	"no"	6	"B"	"G"	"NVIE_022870"	"putative signal-transduction protein"
"A0A060HSJ6"	"A0A060HSJ6"	0.596003737464306	-0.327208263004476	-0.908457165078361	-0.485748452108187	-0.482281522758458	2.01865787689036	-0.41096621140519	0.0168840566028771	"ANOVA"	"NVIE_021510"	"yes"	6	"B"	"G"	"NVIE_021510"	"conserved protein of unknown function"
"A0A060HRC9"	"A0A060HRC9"	0.027224544693326	-0.439659485052918	-0.673478267905449	-0.725420871610988	0.245150569142068	2.11342737972298	-0.54724386898902	0.685451106540026	"ANOVA"	"NVIE_015120"	"no"	6	"B"	"C"	"NVIE_015120"	"putative Uncharacterized membrane-associated protein"
"A0A060HNQ9"	"A0A060HNQ9"	0.0507009258919565	-0.27080953535179	-0.51811470306382	-0.872705898715649	-0.15970774332582	2.17002642167658	-0.399389467111453	0.290041337228966	"ANOVA"	"NVIE_009730"	"no"	6	"B"	"C"	"NVIE_009730"	"uncharacterised protein"
"A0A060HEC0"	"A0A060HEC0"	0.590807473248321	0.177031505706525	-0.445756761079716	-0.62861741974312	-1.18683901511974	1.86518549948426	-0.371811282496523	0.0347110053535513	"ANOVA"	"NVIE_007990"	"yes"	6	"B"	"F"	"NVIE_007990"	"hypothetical protein"
"A0A060HUZ2"	"A0A060HUZ2"	0.389199419980859	0.438635084170529	-0.3901975333571	-1.24605313510041	-0.781519731496879	1.81391332837814	-0.223977432575141	0.56600080105969	"ANOVA"	"NVIE_029580"	"no"	6	"B"	"C"	"NVIE_029580"	"blue (Type 1) copper domain-containing protein"
"A0A060HG61"	"A0A060HG61"	-0.156958452699379	0.270941923956661	-1.43647177531486	-0.165525388552744	-0.410133019370067	1.90860843579669	-0.0104617238163033	0.103425559540794	"ANOVA"	"NVIE_013800"	"no"	6	"B"	"G"	"NVIE_013800"	"hypothetical protein"
"A0A060HLY3"	"A0A060HLY3"	-0.403238972302358	0.17256643068724	-1.25995983935573	0.600071284120329	-0.591067322182966	1.83923645301077	-0.357608033977278	0.0615855801399238	"ANOVA"	"NVIE_003980"	"no"	6	"B"	"G"	"NVIE_003980"	"hypothetical protein"
"A0A060HN38"	"A0A060HN38"	0.356429706271395	-0.382789863150466	-1.26880671343987	-0.146377941149121	-0.558276845874888	1.94431975498529	0.0555019023576465	2.35369232148367e-06	"ANOVA"	"NVIE_007570"	"yes"	6	"B"	"G"	"pelA"	"protein pelota"
"A0A060HKV2"	"A0A060HKV2"	-0.00293167435198293	-0.761307600389554	-1.08992074377705	-0.0177099307505584	-0.463505908998472	1.97091060876436	0.364465249503263	7.63178471910241e-06	"ANOVA"	"NVIE_000330"	"yes"	6	"B"	"G"	"NVIE_000330"	"putative inorganic polyphosphate/ATP-NAD kinase"
"A0A060HH54"	"A0A060HH54"	-0.744945942515033	-0.306217262355051	-1.0605442425089	0.0907861726988076	-0.31076249602673	2.00350004333567	0.328183727371233	0.000442590167083798	"ANOVA"	"NVIE_006830"	"yes"	6	"B"	"G"	"NVIE_006830"	"protein of unknown function"
"A0A060HIV7"	"A0A060HIV7"	-0.537112894335673	-0.779730350444797	-1.0291917069722	-0.204323011211033	-0.02778404820664	1.8714655404614	0.706676470708942	3.16304532826407e-09	"ANOVA"	"NVIE_012200"	"yes"	6	"B"	"G"	"NVIE_012200"	"exported protein of unknown function"
"A0A060HDY7"	"A0A060HDY7"	-0.209214233781331	-0.659493869265711	-1.10995105832176	-0.358242124179452	-0.114230628410346	1.98183839568702	0.469293518271583	7.81131705052159e-07	"ANOVA"	"NVIE_006840"	"yes"	6	"B"	"G"	"NVIE_006840"	"protein of unknown function"
"A0A060HFY7"	"A0A060HFY7"	-0.647569881799245	-0.77620850421087	-0.177293857678462	-0.144113111932616	-0.545735656289786	2.14645125446972	0.144469757441257	0.0774572479863714	"ANOVA"	"NVIE_001040"	"no"	6	"B"	"D"	"NVIE_001040"	"putative membrane associated signal transduction histidine kinase, with phosphoacceptor and ATP binding domain"
"A0A060HBX4"	"A0A060HBX4"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	-0.377964473009227	NA	"only in B"	"NVIE_000980"	NA	6	"B"	"C"	"NVIE_000980"	"protein of unknown function"
"A0A060HUX3"	"A0A060HUX3"	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	-0.377964473009227	2.26778683805536	-0.377964473009227	NA	"only in B"	"NVIE_025910"	NA	6	"B"	"E"	"NVIE_025910"	"exported protein of unknown function"
"A0A060HP70"	"A0A060HP70"	-0.316175741881411	-0.640451188715407	-0.767066947451519	-1.99881271714727e-05	-0.406270935550928	2.17584562518685	-0.0458608234604091	3.78720205349344e-06	"ANOVA"	"NVIE_011300"	"yes"	6	"B"	"G"	"NVIE_011300"	"putative 2-alkenal reductase"
"A0A060HP99"	"A0A060HP99"	-0.252592928598126	-0.685491753895055	-0.73357407828058	-0.00689146145896107	-0.495452090847507	2.16391889811409	0.0100834149661419	0.00877718855032093	"ANOVA"	"NVIE_008100"	"yes"	6	"B"	"G"	"NVIE_008100"	"putative myo-inositol-1-phosphate synthase"
"A0A060HGK4"	"A0A060HGK4"	-1.00847842813922	0.769825936553246	-0.0832600969929699	-0.653365278717738	-1.23187429892168	1.06328821001057	1.14386395620778	0.12386348457552	"ANOVA"	"NVIE_005270"	"no"	6	"E"	"F"	"hom"	"homoserine dehydrogenase"
"A0A060HUA2"	"A0A060HUA2"	-0.723530102129663	0.358808810626388	-0.0421868574077038	-1.18022425087906	-0.710717039840113	1.78448615709111	0.513363282539042	0.684973014544966	"ANOVA"	"NVIE_024220"	"no"	6	"B"	"C"	"NVIE_024220"	"hypothetical protein"
"A0A060HPC4"	"A0A060HPC4"	-0.941029138063372	0.659088839216932	-0.16939204485629	-0.560621172272688	-1.01230495853576	1.80695745290446	0.217301021606724	0.0276490013904895	"ANOVA"	"NVIE_027070"	"yes"	6	"B"	"F"	"thrA"	"aspartate kinase"
"A0A060HNG6"	"A0A060HNG6"	-0.234281691364658	0.38401803691995	-1.38455282074997	-0.573940039609149	-0.632054609053088	1.51449402982641	0.926317094030503	0.00118180756785037	"ANOVA"	"NVIE_027270"	"yes"	6	"B"	"G"	"amoA"	"ammonia monooxygenase subunit A"
"A0A060HFU0"	"A0A060HFU0"	-0.527027078201869	0.195525246020013	-0.885668183346117	-0.649006348998481	-0.726746773726801	1.8389599061803	0.753963232072955	0.0479821538011737	"ANOVA"	"NVIE_000620"	"yes"	6	"B"	"G"	"NVIE_000620"	"hypothetical protein"
"A0A060HQI3"	"A0A060HQI3"	-0.30667345831627	0.0582167206991801	-1.08134199463865	-0.300550635670654	-0.895591332168878	1.83334696464947	0.692593735445807	0.442053368837667	"ANOVA"	"NVIE_015570"	"no"	6	"B"	"G"	"NVIE_015570"	"phosphatase of the haloacid dehalogenase (HAD)-like hydrolase family"
"A0A060HTT1"	"A0A060HTT1"	0.488201873083789	-0.0924924835790777	-1.07148734316176	-1.048042014482	-0.546209893698502	1.69704866928876	0.572981192548789	0.120999441614275	"ANOVA"	"NVIE_022410"	"no"	6	"B"	"G"	"NVIE_022410"	"Rieske (2Fe-2S) domain-containing protein"
"A0A060HMT8"	"A0A060HMT8"	0.560349535590618	0.0462992702821721	-1.39144924264167	-0.887906524178624	-0.471819376673935	1.53983436896459	0.604691968656853	0.000253247321097146	"ANOVA"	"NVIE_021860"	"yes"	6	"B"	"G"	"glyA"	"serine/glycine hydroxymethyltransferase"
"A0A060HP53"	"A0A060HP53"	0.124609383679237	-0.571385073719765	-1.10284667806424	-1.13920972465165	0.428516189174111	1.58059212600158	0.679723777580723	0.0011727443625347	"ANOVA"	"NVIE_029960"	"yes"	6	"B"	"C"	"NVIE_029960"	"putative transcriptional regulator, AsnC family"
"A0A060HT08"	"A0A060HT08"	-0.19529793361227	-0.590684492815225	-0.641649758806876	-1.30652394617071	0.146705604859772	1.54398379361971	1.0434667329256	0.170416151883223	"ANOVA"	"NVIE_023560"	"no"	6	"B"	"C"	"hisC"	"histidinol-phosphate aminotransferase"
"A0A060HQV1"	"A0A060HQV1"	-0.661509552853793	-0.317454653782418	-1.16455951892027	-0.617447688073741	0.106954192496319	1.63591331215744	1.01810390897646	0.0294710214955606	"ANOVA"	"NVIE_013120"	"yes"	6	"B"	"G"	"NVIE_013120"	"protein of unknown function"
"A0A060HV53"	"A0A060HV53"	-0.244108152756576	-0.611571827216902	-1.16264846649822	-0.593975540728073	-0.157851691050011	1.38921988218237	1.38093579606741	2.25405453684239e-07	"ANOVA"	"NVIE_030140"	"yes"	6	"B"	"G"	"NVIE_030140"	"putative rieske (2Fe-2S) domain protein"
"A0A060HH86"	"A0A060HH86"	0.129388325915667	-0.758005987824423	-1.09471979422225	-0.65704416815565	-0.270121125147577	1.63591138352053	1.01459136591371	0.0282099955722791	"ANOVA"	"NVIE_016800"	"yes"	6	"B"	"G"	"NVIE_016800"	"putative DNA double-strand break repair protein Mre11"
"A0A060HNE3"	"A0A060HNE3"	-0.242137618306735	-0.971337853202085	-0.0727997085210562	-1.12757091683595	-0.256523827193391	1.54721554838985	1.12315437566936	0.110973592848881	"ANOVA"	"NVIE_005350"	"no"	6	"B"	"C"	"prf"	"peptide chain release factor subunit 1"
"A0A060HMT9"	"A0A060HMT9"	-0.733945938654122	-0.640226497949792	-0.402826090387483	-0.838708805911722	-0.25503710190502	1.44249057066431	1.42825386414383	0.00264495883210667	"ANOVA"	"NVIE_006810"	"yes"	6	"B"	"C"	"NVIE_006810"	"putative glucosamine-1-phosphate N-acetyltransferase"
